id;mode;from_country;from_country_key;to_country;to_country_key;points;year
20107;FINAL;Finland;SF;Turkey;TR;5;1996
20108;FINAL;Switzerland;CH;Turkey;TR;6;1996
20109;FINAL;United Kingdom;UK;Turkey;TR;6;1996
20110;FINAL;The Netherlands;NL;Turkey;TR;7;1996
20111;FINAL;Spain;E;Turkey;TR;8;1996
20112;FINAL;Malta;MAL;Turkey;TR;10;1996
20113;FINAL;Cyprus;ZYP;United Kingdom;UK;1;1996
20114;FINAL;Estonia;EST;United Kingdom;UK;2;1996
20115;FINAL;Turkey;TR;United Kingdom;UK;3;1996
20116;FINAL;Austria;AUT;United Kingdom;UK;3;1996
20117;FINAL;Ireland;IRL;United Kingdom;UK;3;1996
20118;FINAL;Iceland;ISL;United Kingdom;UK;4;1996
20119;FINAL;Switzerland;CH;United Kingdom;UK;4;1996
20120;FINAL;Sweden;S;United Kingdom;UK;6;1996
20121;FINAL;Slovakia;SLK;United Kingdom;UK;6;1996
20122;FINAL;Malta;MAL;United Kingdom;UK;6;1996
20123;FINAL;Croatia;CRO;United Kingdom;UK;7;1996
20124;FINAL;France;F;United Kingdom;UK;8;1996
20125;FINAL;Belgium;B;United Kingdom;UK;12;1996
20126;FINAL;Portugal;POR;United Kingdom;UK;12;1996
20127;FINAL;Poland;PL;Austria;AUT;1;1997
20128;FINAL;Russia;RUS;Austria;AUT;3;1997
20129;FINAL;The Netherlands;NL;Austria;AUT;3;1997
20130;FINAL;Hungary;H;Austria;AUT;5;1997
20131;FINAL;Croatia;CRO;"Bosnia &amp; Herzegovina";BIH;1;1997
20132;FINAL;Switzerland;CH;"Bosnia &amp; Herzegovina";BIH;2;1997
20133;FINAL;Germany;D;"Bosnia &amp; Herzegovina";BIH;3;1997
20134;FINAL;Sweden;S;"Bosnia &amp; Herzegovina";BIH;4;1997
20135;FINAL;Austria;AUT;"Bosnia &amp; Herzegovina";BIH;4;1997
20136;FINAL;Turkey;TR;"Bosnia &amp; Herzegovina";BIH;8;1997
20137;FINAL;Germany;D;Croatia;CRO;1;1997
20138;FINAL;United Kingdom;UK;Croatia;CRO;1;1997
20139;FINAL;"Bosnia &amp; Herzegovina";BIH;Croatia;CRO;2;1997
20140;FINAL;Poland;PL;Croatia;CRO;3;1997
20141;FINAL;Cyprus;ZYP;Croatia;CRO;4;1997
20142;FINAL;Sweden;S;Croatia;CRO;5;1997
20143;FINAL;Malta;MAL;Croatia;CRO;8;1997
20144;FINAL;Russia;RUS;Cyprus;ZYP;1;1997
20145;FINAL;Estonia;EST;Cyprus;ZYP;1;1997
20146;FINAL;Norway;N;Cyprus;ZYP;2;1997
20147;FINAL;Ireland;IRL;Cyprus;ZYP;3;1997
20148;FINAL;Portugal;POR;Cyprus;ZYP;3;1997
20149;FINAL;Switzerland;CH;Cyprus;ZYP;4;1997
20150;FINAL;Slovenia;SLO;Cyprus;ZYP;4;1997
20151;FINAL;Italy;I;Cyprus;ZYP;4;1997
20152;FINAL;France;F;Cyprus;ZYP;4;1997
20153;FINAL;Croatia;CRO;Cyprus;ZYP;4;1997
20154;FINAL;United Kingdom;UK;Cyprus;ZYP;5;1997
20155;FINAL;Germany;D;Cyprus;ZYP;5;1997
20156;FINAL;Denmark;DK;Cyprus;ZYP;7;1997
20157;FINAL;Malta;MAL;Cyprus;ZYP;7;1997
20158;FINAL;The Netherlands;NL;Cyprus;ZYP;10;1997
20159;FINAL;Spain;E;Cyprus;ZYP;10;1997
20160;FINAL;Iceland;ISL;Cyprus;ZYP;12;1997
20161;FINAL;Greece;GR;Cyprus;ZYP;12;1997
20162;FINAL;Switzerland;CH;Denmark;DK;1;1997
20163;FINAL;Greece;GR;Denmark;DK;2;1997
20164;FINAL;United Kingdom;UK;Denmark;DK;2;1997
20165;FINAL;Iceland;ISL;Denmark;DK;6;1997
20166;FINAL;Norway;N;Denmark;DK;7;1997
20167;FINAL;Sweden;S;Denmark;DK;7;1997
20168;FINAL;Sweden;S;Estonia;EST;1;1997
20169;FINAL;Cyprus;ZYP;Estonia;EST;1;1997
20170;FINAL;"Bosnia &amp; Herzegovina";BIH;Estonia;EST;1;1997
20171;FINAL;Portugal;POR;Estonia;EST;1;1997
20172;FINAL;Iceland;ISL;Estonia;EST;2;1997
20173;FINAL;Slovenia;SLO;Estonia;EST;3;1997
20174;FINAL;Spain;E;Estonia;EST;4;1997
20175;FINAL;Hungary;H;Estonia;EST;4;1997
20176;FINAL;Austria;AUT;Estonia;EST;6;1997
20177;FINAL;Poland;PL;Estonia;EST;6;1997
20178;FINAL;Germany;D;Estonia;EST;7;1997
20179;FINAL;Denmark;DK;Estonia;EST;8;1997
20180;FINAL;Ireland;IRL;Estonia;EST;8;1997
20181;FINAL;France;F;Estonia;EST;8;1997
20182;FINAL;United Kingdom;UK;Estonia;EST;10;1997
20183;FINAL;Italy;I;Estonia;EST;12;1997
20184;FINAL;Denmark;DK;France;F;1;1997
20185;FINAL;Turkey;TR;France;F;2;1997
20186;FINAL;Slovenia;SLO;France;F;2;1997
20187;FINAL;Hungary;H;France;F;2;1997
20188;FINAL;Sweden;S;France;F;2;1997
20189;FINAL;Cyprus;ZYP;France;F;3;1997
20190;FINAL;"Bosnia &amp; Herzegovina";BIH;France;F;3;1997
20191;FINAL;Switzerland;CH;France;F;3;1997
20192;FINAL;Greece;GR;France;F;4;1997
20193;FINAL;The Netherlands;NL;France;F;5;1997
20194;FINAL;Russia;RUS;France;F;6;1997
20195;FINAL;Portugal;POR;France;F;6;1997
20196;FINAL;Ireland;IRL;France;F;10;1997
20197;FINAL;Iceland;ISL;France;F;10;1997
20198;FINAL;Norway;N;France;F;12;1997
20199;FINAL;Poland;PL;France;F;12;1997
20200;FINAL;Estonia;EST;France;F;12;1997
20201;FINAL;Hungary;H;Germany;D;1;1997
20202;FINAL;Austria;AUT;Germany;D;3;1997
20203;FINAL;Malta;MAL;Germany;D;3;1997
20204;FINAL;Croatia;CRO;Germany;D;5;1997
20205;FINAL;Switzerland;CH;Germany;D;5;1997
20206;FINAL;Italy;I;Germany;D;5;1997
20207;FINAL;Russia;RUS;Greece;GR;2;1997
20208;FINAL;Norway;N;Greece;GR;5;1997
20209;FINAL;Malta;MAL;Greece;GR;6;1997
20210;FINAL;Spain;E;Greece;GR;7;1997
20211;FINAL;Croatia;CRO;Greece;GR;7;1997
20212;FINAL;Cyprus;ZYP;Greece;GR;12;1997
20213;FINAL;Malta;MAL;Hungary;H;2;1997
20214;FINAL;Croatia;CRO;Hungary;H;2;1997
20215;FINAL;Turkey;TR;Hungary;H;3;1997
20216;FINAL;Ireland;IRL;Hungary;H;4;1997
20217;FINAL;Estonia;EST;Hungary;H;5;1997
20218;FINAL;Iceland;ISL;Hungary;H;5;1997
20219;FINAL;Poland;PL;Hungary;H;5;1997
20220;FINAL;France;F;Hungary;H;5;1997
20221;FINAL;United Kingdom;UK;Hungary;H;8;1997
20222;FINAL;Austria;AUT;Iceland;ISL;2;1997
20223;FINAL;Estonia;EST;Iceland;ISL;2;1997
20224;FINAL;United Kingdom;UK;Iceland;ISL;6;1997
20225;FINAL;Sweden;S;Iceland;ISL;8;1997
20226;FINAL;Slovenia;SLO;Ireland;IRL;1;1997
20227;FINAL;Norway;N;Ireland;IRL;3;1997
20228;FINAL;The Netherlands;NL;Ireland;IRL;4;1997
20229;FINAL;Russia;RUS;Ireland;IRL;5;1997
20230;FINAL;Croatia;CRO;Ireland;IRL;6;1997
20231;FINAL;Turkey;TR;Ireland;IRL;6;1997
20232;FINAL;Spain;E;Ireland;IRL;6;1997
20233;FINAL;Poland;PL;Ireland;IRL;7;1997
20234;FINAL;Switzerland;CH;Ireland;IRL;7;1997
20235;FINAL;Estonia;EST;Ireland;IRL;8;1997
20236;FINAL;Germany;D;Ireland;IRL;8;1997
20237;FINAL;"Bosnia &amp; Herzegovina";BIH;Ireland;IRL;8;1997
20238;FINAL;Hungary;H;Ireland;IRL;8;1997
20239;FINAL;Cyprus;ZYP;Ireland;IRL;8;1997
20240;FINAL;Sweden;S;Ireland;IRL;10;1997
20241;FINAL;Austria;AUT;Ireland;IRL;10;1997
20242;FINAL;Denmark;DK;Ireland;IRL;10;1997
20243;FINAL;France;F;Ireland;IRL;10;1997
20244;FINAL;Portugal;POR;Ireland;IRL;10;1997
20245;FINAL;Italy;I;Ireland;IRL;10;1997
20246;FINAL;United Kingdom;UK;Ireland;IRL;12;1997
20247;FINAL;Ireland;IRL;Italy;I;1;1997
20248;FINAL;Austria;AUT;Italy;I;1;1997
20249;FINAL;Iceland;ISL;Italy;I;1;1997
20250;FINAL;United Kingdom;UK;Italy;I;3;1997
20251;FINAL;Sweden;S;Italy;I;3;1997
20252;FINAL;Hungary;H;Italy;I;3;1997
20253;FINAL;Denmark;DK;Italy;I;4;1997
20254;FINAL;Germany;D;Italy;I;4;1997
20255;FINAL;Turkey;TR;Italy;I;5;1997
20256;FINAL;Greece;GR;Italy;I;5;1997
20257;FINAL;Cyprus;ZYP;Italy;I;6;1997
20258;FINAL;"Bosnia &amp; Herzegovina";BIH;Italy;I;6;1997
20259;FINAL;Russia;RUS;Italy;I;7;1997
20260;FINAL;The Netherlands;NL;Italy;I;7;1997
20261;FINAL;Spain;E;Italy;I;8;1997
20262;FINAL;Poland;PL;Italy;I;8;1997
20263;FINAL;Slovenia;SLO;Italy;I;10;1997
20264;FINAL;Switzerland;CH;Italy;I;10;1997
20265;FINAL;Croatia;CRO;Italy;I;10;1997
20266;FINAL;Portugal;POR;Italy;I;12;1997
20267;FINAL;France;F;Malta;MAL;1;1997
20268;FINAL;Spain;E;Malta;MAL;1;1997
20269;FINAL;Denmark;DK;Malta;MAL;3;1997
20270;FINAL;"Bosnia &amp; Herzegovina";BIH;Malta;MAL;5;1997
20271;FINAL;Cyprus;ZYP;Malta;MAL;5;1997
20272;FINAL;Italy;I;Malta;MAL;6;1997
20273;FINAL;Ireland;IRL;Malta;MAL;7;1997
20274;FINAL;Croatia;CRO;Malta;MAL;8;1997
20275;FINAL;Greece;GR;Malta;MAL;8;1997
20276;FINAL;Norway;N;Malta;MAL;10;1997
20277;FINAL;Turkey;TR;Malta;MAL;12;1997
20278;FINAL;Greece;GR;Poland;PL;1;1997
20279;FINAL;Italy;I;Poland;PL;1;1997
20280;FINAL;The Netherlands;NL;Poland;PL;1;1997
20281;FINAL;Spain;E;Poland;PL;2;1997
20282;FINAL;Portugal;POR;Poland;PL;2;1997
20283;FINAL;France;F;Poland;PL;3;1997
20284;FINAL;Estonia;EST;Poland;PL;3;1997
20285;FINAL;Norway;N;Poland;PL;4;1997
20286;FINAL;"Bosnia &amp; Herzegovina";BIH;Poland;PL;4;1997
20287;FINAL;Denmark;DK;Poland;PL;5;1997
20288;FINAL;Germany;D;Poland;PL;6;1997
20289;FINAL;Slovenia;SLO;Poland;PL;7;1997
20290;FINAL;Hungary;H;Poland;PL;7;1997
20291;FINAL;Austria;AUT;Poland;PL;8;1997
20292;FINAL;Norway;N;Russia;RUS;1;1997
20293;FINAL;Austria;AUT;Russia;RUS;5;1997
20294;FINAL;Estonia;EST;Russia;RUS;7;1997
20295;FINAL;The Netherlands;NL;Russia;RUS;8;1997
20296;FINAL;Slovenia;SLO;Russia;RUS;12;1997
20297;FINAL;Poland;PL;Slovenia;SLO;2;1997
20298;FINAL;Cyprus;ZYP;Slovenia;SLO;2;1997
20299;FINAL;Greece;GR;Slovenia;SLO;3;1997
20300;FINAL;Iceland;ISL;Slovenia;SLO;3;1997
20301;FINAL;Croatia;CRO;Slovenia;SLO;3;1997
20302;FINAL;Portugal;POR;Slovenia;SLO;4;1997
20303;FINAL;Estonia;EST;Slovenia;SLO;4;1997
20304;FINAL;Malta;MAL;Slovenia;SLO;5;1997
20305;FINAL;France;F;Slovenia;SLO;7;1997
20306;FINAL;"Bosnia &amp; Herzegovina";BIH;Slovenia;SLO;7;1997
20307;FINAL;Russia;RUS;Slovenia;SLO;10;1997
20308;FINAL;Turkey;TR;Slovenia;SLO;10;1997
20309;FINAL;Germany;D;Spain;E;2;1997
20310;FINAL;Denmark;DK;Spain;E;2;1997
20311;FINAL;France;F;Spain;E;2;1997
20312;FINAL;Italy;I;Spain;E;3;1997
20313;FINAL;Turkey;TR;Spain;E;4;1997
20314;FINAL;Poland;PL;Spain;E;4;1997
20315;FINAL;Slovenia;SLO;Spain;E;5;1997
20316;FINAL;The Netherlands;NL;Spain;E;6;1997
20317;FINAL;Greece;GR;Spain;E;6;1997
20318;FINAL;Ireland;IRL;Spain;E;6;1997
20319;FINAL;Russia;RUS;Spain;E;8;1997
20320;FINAL;Portugal;POR;Spain;E;8;1997
20321;FINAL;Switzerland;CH;Spain;E;8;1997
20322;FINAL;Hungary;H;Spain;E;10;1997
20323;FINAL;Cyprus;ZYP;Spain;E;10;1997
20324;FINAL;Malta;MAL;Spain;E;12;1997
20325;FINAL;Iceland;ISL;Sweden;S;4;1997
20326;FINAL;Ireland;IRL;Sweden;S;5;1997
20327;FINAL;Slovenia;SLO;Sweden;S;6;1997
20328;FINAL;Denmark;DK;Sweden;S;6;1997
20329;FINAL;United Kingdom;UK;Sweden;S;7;1997
20330;FINAL;Norway;N;Sweden;S;8;1997
20331;FINAL;Italy;I;Switzerland;CH;2;1997
20332;FINAL;Spain;E;Switzerland;CH;3;1997
20333;FINAL;Turkey;TR;The Netherlands;NL;1;1997
20334;FINAL;Malta;MAL;The Netherlands;NL;4;1997
20335;FINAL;Ireland;IRL;Turkey;TR;2;1997
20336;FINAL;The Netherlands;NL;Turkey;TR;2;1997
20337;FINAL;Russia;RUS;Turkey;TR;4;1997
20338;FINAL;United Kingdom;UK;Turkey;TR;4;1997
20339;FINAL;Portugal;POR;Turkey;TR;5;1997
20340;FINAL;Sweden;S;Turkey;TR;6;1997
20341;FINAL;Hungary;H;Turkey;TR;6;1997
20342;FINAL;Estonia;EST;Turkey;TR;6;1997
20343;FINAL;Switzerland;CH;Turkey;TR;6;1997
20344;FINAL;France;F;Turkey;TR;6;1997
20345;FINAL;Greece;GR;Turkey;TR;7;1997
20346;FINAL;Iceland;ISL;Turkey;TR;7;1997
20347;FINAL;Austria;AUT;Turkey;TR;7;1997
20348;FINAL;Italy;I;Turkey;TR;7;1997
20349;FINAL;Malta;MAL;Turkey;TR;10;1997
20350;FINAL;Germany;D;Turkey;TR;12;1997
20351;FINAL;Spain;E;Turkey;TR;12;1997
20352;FINAL;"Bosnia &amp; Herzegovina";BIH;Turkey;TR;12;1997
20353;FINAL;Malta;MAL;United Kingdom;UK;1;1997
20354;FINAL;Spain;E;United Kingdom;UK;5;1997
20355;FINAL;Norway;N;United Kingdom;UK;6;1997
20356;FINAL;Cyprus;ZYP;United Kingdom;UK;7;1997
20357;FINAL;Turkey;TR;United Kingdom;UK;7;1997
20358;FINAL;Portugal;POR;United Kingdom;UK;7;1997
20359;FINAL;Iceland;ISL;United Kingdom;UK;8;1997
20360;FINAL;Italy;I;United Kingdom;UK;8;1997
20361;FINAL;Slovenia;SLO;United Kingdom;UK;8;1997
20362;FINAL;"Bosnia &amp; Herzegovina";BIH;United Kingdom;UK;10;1997
20363;FINAL;Poland;PL;United Kingdom;UK;10;1997
20364;FINAL;Germany;D;United Kingdom;UK;10;1997
20365;FINAL;Greece;GR;United Kingdom;UK;10;1997
20366;FINAL;Estonia;EST;United Kingdom;UK;10;1997
20367;FINAL;Austria;AUT;United Kingdom;UK;12;1997
20368;FINAL;Hungary;H;United Kingdom;UK;12;1997
20369;FINAL;Russia;RUS;United Kingdom;UK;12;1997
20370;FINAL;Denmark;DK;United Kingdom;UK;12;1997
20371;FINAL;Ireland;IRL;United Kingdom;UK;12;1997
20372;FINAL;The Netherlands;NL;United Kingdom;UK;12;1997
20373;FINAL;Switzerland;CH;United Kingdom;UK;12;1997
20374;FINAL;Croatia;CRO;United Kingdom;UK;12;1997
20375;FINAL;Sweden;S;United Kingdom;UK;12;1997
20376;FINAL;France;F;United Kingdom;UK;12;1997
20377;FINAL;Turkey;TR;Belgium;B;1;1998
20378;FINAL;Sweden;S;Belgium;B;2;1998
20379;FINAL;Malta;MAL;Belgium;B;3;1998
20380;FINAL;Hungary;H;Belgium;B;3;1998
20381;FINAL;Germany;D;Belgium;B;4;1998
20382;FINAL;Greece;GR;Belgium;B;4;1998
20383;FINAL;Switzerland;CH;Belgium;B;4;1998
20384;FINAL;Israel;ISR;Belgium;B;5;1998
20385;FINAL;Slovenia;SLO;Belgium;B;6;1998
20386;FINAL;Cyprus;ZYP;Belgium;B;6;1998
20387;FINAL;Estonia;EST;Belgium;B;6;1998
20388;FINAL;F.Y.R. Macedonia;MAZ;Belgium;B;6;1998
20389;FINAL;Norway;N;Belgium;B;7;1998
20390;FINAL;Ireland;IRL;Belgium;B;7;1998
20391;FINAL;France;F;Belgium;B;7;1998
20392;FINAL;United Kingdom;UK;Belgium;B;7;1998
20393;FINAL;Slovakia;SLK;Belgium;B;7;1998
20394;FINAL;Spain;E;Belgium;B;7;1998
20395;FINAL;Portugal;POR;Belgium;B;8;1998
20396;FINAL;The Netherlands;NL;Belgium;B;10;1998
20397;FINAL;Poland;PL;Belgium;B;12;1998
20398;FINAL;Spain;E;Croatia;CRO;1;1998
20399;FINAL;Portugal;POR;Croatia;CRO;2;1998
20400;FINAL;United Kingdom;UK;Croatia;CRO;2;1998
20401;FINAL;Ireland;IRL;Croatia;CRO;3;1998
20402;FINAL;Sweden;S;Croatia;CRO;3;1998
20403;FINAL;Estonia;EST;Croatia;CRO;3;1998
20404;FINAL;Finland;SF;Croatia;CRO;3;1998
20405;FINAL;The Netherlands;NL;Croatia;CRO;4;1998
20406;FINAL;Turkey;TR;Croatia;CRO;4;1998
20407;FINAL;Greece;GR;Croatia;CRO;5;1998
20408;FINAL;Switzerland;CH;Croatia;CRO;5;1998
20409;FINAL;Belgium;B;Croatia;CRO;5;1998
20410;FINAL;Norway;N;Croatia;CRO;6;1998
20411;FINAL;Poland;PL;Croatia;CRO;6;1998
20412;FINAL;Cyprus;ZYP;Croatia;CRO;7;1998
20413;FINAL;France;F;Croatia;CRO;8;1998
20414;FINAL;Germany;D;Croatia;CRO;10;1998
20415;FINAL;Slovakia;SLK;Croatia;CRO;10;1998
20416;FINAL;Malta;MAL;Croatia;CRO;10;1998
20417;FINAL;Israel;ISR;Croatia;CRO;10;1998
20418;FINAL;F.Y.R. Macedonia;MAZ;Croatia;CRO;12;1998
20419;FINAL;Slovenia;SLO;Croatia;CRO;12;1998
20420;FINAL;Israel;ISR;Cyprus;ZYP;1;1998
20421;FINAL;Malta;MAL;Cyprus;ZYP;1;1998
20422;FINAL;Hungary;H;Cyprus;ZYP;1;1998
20423;FINAL;Belgium;B;Cyprus;ZYP;2;1998
20424;FINAL;United Kingdom;UK;Cyprus;ZYP;3;1998
20425;FINAL;Portugal;POR;Cyprus;ZYP;4;1998
20426;FINAL;Croatia;CRO;Cyprus;ZYP;4;1998
20427;FINAL;Romania;ROM;Cyprus;ZYP;4;1998
20428;FINAL;Slovakia;SLK;Cyprus;ZYP;5;1998
20429;FINAL;Greece;GR;Cyprus;ZYP;12;1998
20430;FINAL;Poland;PL;Estonia;EST;1;1998
20431;FINAL;Ireland;IRL;Estonia;EST;1;1998
20432;FINAL;Slovenia;SLO;Estonia;EST;2;1998
20433;FINAL;The Netherlands;NL;Estonia;EST;2;1998
20434;FINAL;Spain;E;Estonia;EST;2;1998
20435;FINAL;Hungary;H;Estonia;EST;4;1998
20436;FINAL;Sweden;S;Estonia;EST;4;1998
20437;FINAL;Slovakia;SLK;Estonia;EST;8;1998
20438;FINAL;Finland;SF;Estonia;EST;12;1998
20439;FINAL;Slovakia;SLK;F.Y.R. Macedonia;MAZ;3;1998
20440;FINAL;Romania;ROM;F.Y.R. Macedonia;MAZ;3;1998
20441;FINAL;Slovenia;SLO;F.Y.R. Macedonia;MAZ;4;1998
20442;FINAL;Croatia;CRO;F.Y.R. Macedonia;MAZ;6;1998
20443;FINAL;Norway;N;Finland;SF;1;1998
20444;FINAL;F.Y.R. Macedonia;MAZ;Finland;SF;1;1998
20445;FINAL;Sweden;S;Finland;SF;10;1998
20446;FINAL;Estonia;EST;Finland;SF;10;1998
20447;FINAL;Cyprus;ZYP;France;F;1;1998
20448;FINAL;F.Y.R. Macedonia;MAZ;France;F;2;1998
20449;FINAL;Finland;SF;Germany;D;1;1998
20450;FINAL;Estonia;EST;Germany;D;1;1998
20451;FINAL;Greece;GR;Germany;D;3;1998
20452;FINAL;Romania;ROM;Germany;D;6;1998
20453;FINAL;United Kingdom;UK;Germany;D;6;1998
20454;FINAL;Belgium;B;Germany;D;7;1998
20455;FINAL;Slovenia;SLO;Germany;D;8;1998
20456;FINAL;Ireland;IRL;Germany;D;8;1998
20457;FINAL;Portugal;POR;Germany;D;10;1998
20458;FINAL;Switzerland;CH;Germany;D;12;1998
20459;FINAL;Spain;E;Germany;D;12;1998
20460;FINAL;The Netherlands;NL;Germany;D;12;1998
20461;FINAL;Cyprus;ZYP;Greece;GR;12;1998
20462;FINAL;France;F;Hungary;H;1;1998
20463;FINAL;Romania;ROM;Hungary;H;1;1998
20464;FINAL;Norway;N;Hungary;H;2;1998
20465;FINAL;Slovenia;SLO;Ireland;IRL;1;1998
20466;FINAL;Portugal;POR;Ireland;IRL;1;1998
20467;FINAL;Sweden;S;Ireland;IRL;1;1998
20468;FINAL;Germany;D;Ireland;IRL;2;1998
20469;FINAL;Croatia;CRO;Ireland;IRL;2;1998
20470;FINAL;Estonia;EST;Ireland;IRL;2;1998
20471;FINAL;Poland;PL;Ireland;IRL;2;1998
20472;FINAL;Switzerland;CH;Ireland;IRL;2;1998
20473;FINAL;Norway;N;Ireland;IRL;4;1998
20474;FINAL;Slovakia;SLK;Ireland;IRL;4;1998
20475;FINAL;Malta;MAL;Ireland;IRL;6;1998
20476;FINAL;Hungary;H;Ireland;IRL;6;1998
20477;FINAL;F.Y.R. Macedonia;MAZ;Ireland;IRL;7;1998
20478;FINAL;Romania;ROM;Ireland;IRL;8;1998
20479;FINAL;United Kingdom;UK;Ireland;IRL;8;1998
20480;FINAL;Turkey;TR;Ireland;IRL;8;1998
20481;FINAL;Norway;N;Israel;ISR;3;1998
20482;FINAL;Turkey;TR;Israel;ISR;5;1998
20483;FINAL;Sweden;S;Israel;ISR;5;1998
20484;FINAL;United Kingdom;UK;Israel;ISR;5;1998
20485;FINAL;The Netherlands;NL;Israel;ISR;6;1998
20486;FINAL;Ireland;IRL;Israel;ISR;6;1998
20487;FINAL;Slovenia;SLO;Israel;ISR;7;1998
20488;FINAL;Germany;D;Israel;ISR;7;1998
20489;FINAL;Romania;ROM;Israel;ISR;7;1998
20490;FINAL;Estonia;EST;Israel;ISR;7;1998
20491;FINAL;F.Y.R. Macedonia;MAZ;Israel;ISR;8;1998
20492;FINAL;Switzerland;CH;Israel;ISR;10;1998
20493;FINAL;Greece;GR;Israel;ISR;10;1998
20494;FINAL;Belgium;B;Israel;ISR;10;1998
20495;FINAL;Poland;PL;Israel;ISR;10;1998
20496;FINAL;Spain;E;Israel;ISR;10;1998
20497;FINAL;Cyprus;ZYP;Israel;ISR;10;1998
20498;FINAL;Finland;SF;Israel;ISR;10;1998
20499;FINAL;France;F;Israel;ISR;12;1998
20500;FINAL;Portugal;POR;Israel;ISR;12;1998
20501;FINAL;Malta;MAL;Israel;ISR;12;1998
20502;FINAL;Slovenia;SLO;Malta;MAL;3;1998
20503;FINAL;Spain;E;Malta;MAL;5;1998
20504;FINAL;Finland;SF;Malta;MAL;5;1998
20505;FINAL;Portugal;POR;Malta;MAL;5;1998
20506;FINAL;Estonia;EST;Malta;MAL;5;1998
20507;FINAL;Cyprus;ZYP;Malta;MAL;5;1998
20508;FINAL;France;F;Malta;MAL;6;1998
20509;FINAL;Greece;GR;Malta;MAL;6;1998
20510;FINAL;Sweden;S;Malta;MAL;6;1998
20511;FINAL;Hungary;H;Malta;MAL;7;1998
20512;FINAL;Croatia;CRO;Malta;MAL;7;1998
20513;FINAL;Israel;ISR;Malta;MAL;7;1998
20514;FINAL;Poland;PL;Malta;MAL;8;1998
20515;FINAL;Belgium;B;Malta;MAL;8;1998
20516;FINAL;Switzerland;CH;Malta;MAL;8;1998
20517;FINAL;The Netherlands;NL;Malta;MAL;8;1998
20518;FINAL;Germany;D;Malta;MAL;8;1998
20519;FINAL;Turkey;TR;Malta;MAL;10;1998
20520;FINAL;United Kingdom;UK;Malta;MAL;12;1998
20521;FINAL;Norway;N;Malta;MAL;12;1998
20522;FINAL;Ireland;IRL;Malta;MAL;12;1998
20523;FINAL;Slovakia;SLK;Malta;MAL;12;1998
20524;FINAL;Switzerland;CH;Norway;N;1;1998
20525;FINAL;Finland;SF;Norway;N;2;1998
20526;FINAL;Cyprus;ZYP;Norway;N;3;1998
20527;FINAL;Portugal;POR;Norway;N;3;1998
20528;FINAL;The Netherlands;NL;Norway;N;3;1998
20529;FINAL;Germany;D;Norway;N;3;1998
20530;FINAL;United Kingdom;UK;Norway;N;4;1998
20531;FINAL;Poland;PL;Norway;N;4;1998
20532;FINAL;Israel;ISR;Norway;N;4;1998
20533;FINAL;Belgium;B;Norway;N;4;1998
20534;FINAL;Estonia;EST;Norway;N;4;1998
20535;FINAL;Ireland;IRL;Norway;N;4;1998
20536;FINAL;Malta;MAL;Norway;N;5;1998
20537;FINAL;Hungary;H;Norway;N;5;1998
20538;FINAL;Spain;E;Norway;N;8;1998
20539;FINAL;Slovenia;SLO;Norway;N;10;1998
20540;FINAL;Sweden;S;Norway;N;12;1998
20541;FINAL;Hungary;H;Poland;PL;2;1998
20542;FINAL;France;F;Poland;PL;2;1998
20543;FINAL;Germany;D;Poland;PL;5;1998
20544;FINAL;Romania;ROM;Poland;PL;10;1998
20545;FINAL;Greece;GR;Portugal;POR;1;1998
20546;FINAL;Belgium;B;Portugal;POR;1;1998
20547;FINAL;Malta;MAL;Portugal;POR;2;1998
20548;FINAL;Cyprus;ZYP;Portugal;POR;2;1998
20549;FINAL;Israel;ISR;Portugal;POR;2;1998
20550;FINAL;Slovakia;SLK;Portugal;POR;2;1998
20551;FINAL;F.Y.R. Macedonia;MAZ;Portugal;POR;4;1998
20552;FINAL;Spain;E;Portugal;POR;6;1998
20553;FINAL;Turkey;TR;Portugal;POR;6;1998
20554;FINAL;France;F;Portugal;POR;10;1998
20555;FINAL;Israel;ISR;Romania;ROM;6;1998
20556;FINAL;Croatia;CRO;Slovakia;SLK;8;1998
20557;FINAL;Greece;GR;Slovenia;SLO;2;1998
20558;FINAL;Turkey;TR;Slovenia;SLO;3;1998
20559;FINAL;Croatia;CRO;Slovenia;SLO;3;1998
20560;FINAL;Finland;SF;Slovenia;SLO;4;1998
20561;FINAL;Romania;ROM;Slovenia;SLO;5;1998
20562;FINAL;Croatia;CRO;Spain;E;1;1998
20563;FINAL;Israel;ISR;Spain;E;3;1998
20564;FINAL;Belgium;B;Spain;E;3;1998
20565;FINAL;France;F;Spain;E;4;1998
20566;FINAL;Cyprus;ZYP;Spain;E;4;1998
20567;FINAL;Switzerland;CH;Spain;E;6;1998
20568;FINAL;United Kingdom;UK;Sweden;S;1;1998
20569;FINAL;Turkey;TR;Sweden;S;2;1998
20570;FINAL;Ireland;IRL;Sweden;S;2;1998
20571;FINAL;Poland;PL;Sweden;S;3;1998
20572;FINAL;Malta;MAL;Sweden;S;4;1998
20573;FINAL;The Netherlands;NL;Sweden;S;5;1998
20574;FINAL;Finland;SF;Sweden;S;6;1998
20575;FINAL;Hungary;H;Sweden;S;8;1998
20576;FINAL;Norway;N;Sweden;S;10;1998
20577;FINAL;Estonia;EST;Sweden;S;12;1998
20578;FINAL;F.Y.R. Macedonia;MAZ;The Netherlands;NL;3;1998
